index,label,preprocessed_news
528,fake,pmdb principal culpado nao votacao pec fim foro renan calheiros outros lideres pmdb estao travando requerimento pede urgencia votacao pec fim foro proposta emenda constituicao autoria senador alvaro dias outros altera arts constituicao federal extinguir foro especial prerrogativa funcao casos crimes comuns necessaria adesao menos senadores proposta votada ja assinaram renan trupe juntam esforcos outros senadores nao entrem campanha fim foro pmdb ja praticamente destruido senadores quais somente assinaram requerimento coincidencia nao waldermir moka marta suplicy raimundo lira nao aparecem lista janot enviada stf outros senadores pmdb ainda nao manifestaram pec votada senado precisamos assinaturas
529,fake,presidente colombia honra calcas pede desculpas ter recebido dinheiro odebrecht tarde hoje presidente colombiano juan manuel santos divulgou video admitindo erros santos pediu desculpas povo pais ato vergonhoso odebrecht ter abastecido campanha argumentou nao sabia autorizou repasses obtidos forma ilegal lamento peco perdao todos colombianos ato vergonhoso jamais deveria ter acontecido disse santos
530,fake,boa esporte ja perdeu quase patrocinadores presidente diz nao abre mao goleiro bruno boa esporte clube varginha acaba perder patrocinadores cardiocenter varginha magsul ressonancia magnetica anunciaram fim vinculos clube mineiro diretoria nutrends nutrition suplementos alimentares divulgou nota sabado informando empresa nao boa esporte clube grupo gois silva maiores patrocinadores boa esporte reuniao hoje diretoria clube avaliar ficara situacao patrocinio orgaos publicos prefeitura varginha instituto federal sul minas ainda nao manifestaram presidente boa esporte explica clube fazendo justica ajudar ser humano dando trabalho pretende recuperar pido
531,fake,entrevista pt tentou censurar carlos vereza sobre lula megalomano delira lula invencao usp unicamp comunidades eclesiais base aval falecido golbery couto silva grande lider metalurgico glamourizacao apedeuta glamourizacao ignorancia pt nao engana oposicao cruel feroz desonesta fez todas tentativas boas generosas mudar pais contra levavam apito pandeiro batiam bancada congresso ne discurso etica moralidade virtude detivessem monopolio virtude verdade honestidade chegam poder projeto governo
532,fake,brasil entrevista memoravel lula elogiando hitler inicio carreira politica petista deu entrevista revista playboy onde declarava admiracao ditador alemao hitler ficou conhecido mundialmente responsavel guerra envolveu dezenas paises matou milhoes pessoas epoca representou algo torno populacao mundial resto voces ja conhecem presidente sindicato metalurgicos abc paulista ainda sonhava criacao pt lula deu entrevista revista playboy citou duas figuras politicas admirava elogiou disposicao forca dedicacao hitler disse hitler errado admiro homem fogo propor fazer alguma coisa tentar fazer outra figura admirada petista lider iraniano ayatollah khomeini nao conheco sobre ira forca khomeini acabar regime xa negocio serio disse alem duas figuras carismaticas ironia dois citadas acima icones tiradentes gandhi che guevara fidel castro mao tambem fizeram parte formacao intelectual lula afirmou todos lutaram derrubar governos ajudar menos favorecidos caso voce dispositivo movel nao consiga visualizar clique aqui ler pagina completa ahhh voce ainda duvida sobre veracidade entrevista playboy abaixo segue link folha sp abril entrevista completa voce confere abaixo mencao hitler pagina leia tambem
533,fake,saiba marcela alexandre moraes fizeram pode destruir reputacao presidente marcela temer ministro alexandre moraes possuem recente passado comum fato pode vir tona proximos dias podera fim planos alexandre moraes chegar stf michel temer continuar presidente juiz hilmar castelo branco raposo filho vara civel tribunal justica distrito federal proibiu jornal folha outros veiculos imprensa reproduzir informacoes sobre caso hacker chantageou casal temer apos clonar celular marcela ordem dada atendendo pedido advogados marcela folha publicou nesta mensagem enviada hacker pedindo r mil nao divulgar audio segundo colocaria nome michel temer lama claudio julio tognolli jornalista ha anos ja passou veja jornal tarde caros amigos joyce pascowitch rolling stone galileu consultor juridico radios cbn eldorado jovem pan folha paulo decisao publicada desta sexta juiz argumenta inviolabilidade intimidade marcela resguardo legal claro medida concedida carater urgencia caso aconteceu abril audio segundo relatorio policia federal sobre investigacao marcela falava irmao karlo augusto araujo sobre marqueteiro faz parte baixo nivel marido cuidou caso epoca entao secretario seguranca publica sao paulo alexandre moraes montou equipe dias alarde prendeu silvonei jose jesus souza condenado prazo apenas seis meses considerado celere judiciario brasileiro pena cinco anos dez meses prisao crimes estelionato extorsao processo sigilo levantado agora hacker dizia ter fotos contas tambem audio arruinaria reputacao temer segundo reportagem folha mensagem voz sido obtida hacker apos clonagem celular marcela enviada irmao karlo augusto araujo pois bem achei video verdade audio joga nome vosso marido temer lama voce disse q marqueteiro q faz parte baixo nivel pensei ganhar algum escreveu hacker marcela pediu r mil nao divulgar arquivo moraes entao secretario seguranca publica sao paulo comandou caso pessoalmente alarde prendeu hacker dias criada policia civil cinco delegados investigadores tres peritos investigar caso prender hacker moraes tornou credor agora indicou stf despeito todas polemicas recente sabatina informal senadores
534,fake,emilio odebrecht diz moro sabia pagtos ilegais fazia pai tambem depoimento nao poderia ter vazado acabou caindo maos imprensa emilio odebrecht afirmou desde epoca pai norberto sempre fez doacoes nao contabilizadas campanhas politicas vamos entender doacoes nao contabilizadas compra parlamentares troca favores dentro governo caixa dois modelo reinante campanhas eleitorais pais ate disse emilio confira video abaixo minutos
535,fake,primeiro dia treinamento goleiro boa esporte escoltado pm viatura policia militar acionada escoltar goleiro bruno ate local treinamentos saida hotel onde goleiro bruno oficialmente apresentado imprensa cidade varginha diretor ainda orientado pm s vai primeiro voces vao atras atleta saiu veiculo chevrolet cruze escoltado ate ct clube informacao revista veja
536,fake,lula nega indicacoes petrobras juiz sugere mostrar video comprometedor luiz inacio famoso nunca antes historia deste pais prestou depoimento hoje juiz vara federal brasilia petista acusado tentar obstruir investigacoes operacao delcidio amaral pt governo dilma senado acusou lula tentar comprar silencio petrobras nestor cervero sempre faz negou tudo disse nao conhece ninguem nao indicou ninguem nao sabia tudo acontecia dentro petrobras enfim praticamente santo politico disse sendo vitima massacre diario diante negativas juiz sugeriu mostrar lula video afirma estar ciente tudo acontecia petrobras nao quis assistir video disse nao precisava abaixo tal video
537,fake,dilma ironiza temer diz nao assombrada fantasmas situacao inversa ultimo fim semana michel temer revelou revista veja porque nao conseguiu adotar palacio planalto residencia familia disse local grande varios quartos nao passa boa energia tudo amplo bonito senti coisa estranha la nao conseguia dormir pessima energia esposa tambem sentiu apenas michelzinho gostou local questionamos havia fantasmas apos declaracao presidente peemedebista dilma resolveu atacar tirou onda situacao temer morei la nao vi nada disso nao nao vi fantasma nenhum disse impeachmada janete viveu alvorada durante anos relacao telas seguranca instaladas temer disse neto ficou la seis anos tambem nunca caiu disparou dilma sao dois casos distintos prezada presidenta gente sabe situacao senhora totalmente inversa fantasmas fugiram
538,fake,familias presos mortos presidios maranhao receberao r mil indenizacao justica maranhao atraves terceira vara federal declarou estado tera indenizar parentes detentos mortos presidios estado tera indenizar cada familia sessenta quatro detentos morreram periodo janeiro janeiro valor fixado r mil reais tambem decretado filhos detentos dependentes deverao receber pensao equivalente salarios minimo ate completar anos caso vitimas estado detentos nao filhos pensao valera conjuge atual vale ressaltar acao impetrada oab maranhao
539,fake,cabral parte pra cima companheiro cela agride fisicamente acordo informacao jornalista lauro jardim sergio cabral rj partiu pra cima companheiro cela briga ocorreu ultima semana instalacoes presidio bangu lauro informou entrou luta corporal carlos miranda nao muitas agressoes porque equipe cuida seguranca presidio apartado confronto ja inicio motivo desencadeado luta suposta discordancia sobre delacao premiada cabral articulava miranda discordado estaria disposto entregar nomes peso legislativo rj tentar aliviar pena ja cabral queria proteger tais nomes peso
540,fake,temer confessa espiritos mal expulsaram alvorada local assombrado presidente temer revelou entrevista veja porque nao conseguiu adotar palacio planalto residencia fixa presidente disse local grande varios quartos nao passa boa energia tudo amplo bonito senti coisa estranha la nao conseguia dormir pessima energia esposa tambem sentiu apenas michelzinho gostou local questionamos havia fantasmas temer retornou familia palacio jaburu residencia oficial sera fantasmas dilma nunca reclamou tais fantasmas espiritos mal lula tambem nao ja fernando collor adorava fazer macumbinha planalto vez leia tambem
541,fake,professor medicina preso crime racismo anos detido flagrante predio onde mora cuiaba mato grosso sindico wagner ferretti advogado informou discussao professor porteiro comecou causa controle remoto garagem herbert estaria controle irritou porque porteiro demorou abrir manualmente garagem predio xingou porteiro preto safado vagabundo alem sindico outros moradores tambem chamados testemunhar cena todos posicionaram favor porteiro norma condominio preve cada morador obrigado utilizar proprio controle garagem nao obriga porteiro deixar guarita abrir portao manualmente exceto casos emergencia pm chegou registrar crime racismo medico trancou apartamento recusado abrir porta pm arrombou porta entrou local prendeu flagrante delegacia professor pagou fianca r mil respondera crime liberdade advogada medico alegou cliente sofreu abuso autoridade disse pm cometeu atrocidade precedentes nao existe norma juridica justifique policia entrar casa alguem mandado ordem judicial criticou tambem afirmou flagrante forjado imprensa avisada antes chegar local medico disse nao racismo apenas discussao acalorada mato grosso
